Store Nbr	Store Name	Store Type Descr	Open Sunday Flag	Street Address	City	State	Zip Code	MDSE Major Zone	MDSE Sub Zone	Square Footage	Subdiv	Region	District	Open Date	Expansion Size SQFT	Expansion Open Date	Dry Run Date	Regular Warehouse	Assembly Warehouse	Circular Warehouse	Distribution Warehouse	WPM Warehouse	Store Prototype Nbr	IDC	IDC Desc	Port	Port Desc
6323	GULFPORT ORANGE GROVE MS	BASE STR Nghbrhd Mkt	Y	11333 HIGHWAY 49	GULFPORT	MS	39503	30	35	41179	1O	64	543	06/10/2015	0		06/10/2015	6011	6011	6011	6011	6005	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6370	MORRISTOWN WEST TN	BASE STR Supercenter	Y	4331 W. ANDREW JOHNSON HIGHWAY	MORRISTOWN	TN	37814	60	65	156159	1F	28	123	03/11/2015	0		03/11/2015	6039	6039	6039	6039	6014	130	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
6390	INDIANAPOLIS IN	BASE STR Nghbrhd Mkt	Y	5550 FALL CREEK PARKWAY N DR.	INDIANAPOLIS	IN	46226	70	75	41117	1O	65	495	10/01/2014	0		10/01/2014	6017	6017	6017	6017	6022	0	7078	ELWOOD STORAGE	3148	ELWOOD FLOW
6392	TOPEKA E KS	BASE STR Supercenter	Y	2630 SE CALIFORNIA AVENUE	TOPEKA	KS	66605	70	74	155271	1B	50	411	10/08/2014	0		10/08/2014	6035	6035	6035	6035	6008	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6394	NORTH SHORE WI	BASE STR Supercenter	Y	6300 W BROWN DEER RD	BROWN DEER	WI	53223	80	85	158721	1N	53	444	08/13/2014	0		08/13/2014	7039	7039	7039	7039	6022	0	7078	ELWOOD STORAGE	3148	ELWOOD FLOW
6395	BLUFFTON (COMBO) SC	BASE STR Supercenter	Y	4 BLUFFTON RD	BLUFFTON	SC	29910	30	36	185041	1F	4	34	01/25/2017	0		01/11/2017	6010	6010	6010	6010	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
6398	DELTONA FL	BASE STR Nghbrhd Mkt	Y	1569 SAXON BOULEVARD	DELTONA	FL	32725	30	36	41673	1O	72	549	09/30/2015	0		09/30/2015	7035	7035	7035	7035	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
6459	HARKER HEIGHTS TX	BASE STR Nghbrhd Mkt	Y	960 EAST FM 2410	HARKER HEIGHTS	TX	76548	40	44	41117	1O	64	528	10/01/2014	0		10/01/2014	6036	6036	6036	6036	6005	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6467	TYLER (HWY 31) TX	BASE STR Supercenter	Y	450 S SOUTHEAST LOOP 323	TYLER	TX	75702	40	44	186907	1B	5	45	04/05/2017	0		04/05/2017	6036	6036	6036	6036	6005	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6468											1W	68	715	07/20/2016	0		07/20/2016	7035	7035	7035	7035	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
6469	BYRAM MS	BASE STR Supercenter	Y	131 HANDLEY BOULEVARD	BYRAM	MS	39272	40	45	186933	1A	14	140	01/27/2016	0		01/27/2016	6011	6011	6011	6011	6005	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6470	PLAINFIELD IN	BASE STR Nghbrhd Mkt	Y	900 WEST MAIN STREET	PLAINFIELD	IN	46168	70	75	41179	1O	65	495	09/10/2014	0		09/10/2014	6017	6017	6017	6017	6022	0	7078	ELWOOD STORAGE	3148	ELWOOD FLOW
6476	DANVILLE IN	BASE STR Supercenter	Y	1894 RIDGE AVENUE	DANVILLE	IN	46122	70	75	156148	1F	23	482	01/27/2016	0		01/27/2016	6017	6017	6017	6017	6022	0	7078	ELWOOD STORAGE	3148	ELWOOD FLOW
6480	CHANDLER (FASHION CENTER)	BASE STR Supercenter	Y	3460 W. CHANDLER BOULEVARD	CHANDLER	AZ	85226	30	33	132556	1M	46	373	03/11/2015	0		03/11/2015	6031	6031	6031	6031	6029	0	6060	SOUTHGATE-STORAGE	3020	SOUTHGATE-FLOW
6500	INDEPENDENCE (NOLAND RD)	BASE STR Nghbrhd Mkt	Y	3411 S. NOLAND ROAD	INDEPENDENCE	MO	64055	70	75	41117	1O	65	485	08/20/2014	0		08/20/2014	6035	6035	6035	6035	6008	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6530	SACRAMENTO FLORIN CA	BASE STR Nghbrhd Mkt	Y	4420 FLORIN RD	SACRAMENTO	CA	95823	40	42	52303	1O	61	552	07/08/2015	0		07/08/2015	6026	6026	6026	6026	6029	0	6060	SOUTHGATE-STORAGE	3020	SOUTHGATE-FLOW
6531	PENSACOLA NINE MILE FL	BASE STR Nghbrhd Mkt	Y	9301 PINE FOREST ROAD	PENSACOLA	FL	32534	30	35	44222	1O	72	545	06/03/2015	0		06/03/2015	6011	6011	6011	6011	6005	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6548	TAMPA FL	BASE STR Nghbrhd Mkt	Y	4525 GUNN HWY	TAMPA	FL	33624	30	36	47082	1O	72	559	08/20/2014	0		08/20/2014	6020	6020	6020	6020	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
6559											1W	69	729	10/01/2014	0	05/08/1995	10/01/2014	6017	6017	6017	6017	6022	0	7078	ELWOOD STORAGE	3148	ELWOOD FLOW
6574	VIRGINIA BEACH LYNNHAVEN	BASE STR Nghbrhd Mkt	Y	2864 VIRGINIA BEACH BOULEVARD	VIRGINIA BEACH	VA	23452	50	56	41117	1O	59	502	11/05/2014	0		11/05/2014	6023	6023	6023	6023	6041	0	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
6576	NORTH AUGUSTA SC	BASE STR Supercenter	Y	1041 EDGEFIELD RD	NORTH AUGUSTA	SC	29860	40	46	156159	1F	4	39	10/22/2014	0		10/22/2014	6010	6010	6010	6010	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
6577	SLIDELL ROBERT BLVD LA	BASE STR Nghbrhd Mkt	Y	637 ROBERT BLVD	SLIDELL	LA	70458	30	35	41117	1O	64	543	12/17/2014	0		12/17/2014	6011	6011	6011	6011	6005	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6578	RICHLAND HILLS RUFE SNOW	BASE STR Nghbrhd Mkt	Y	6604 BLVD.26	RICHLAND HILLS	TX	76118	40	44	41117	1O	64	504	01/07/2015	0		01/07/2015	6068	6068	6068	6068	6008	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6579	NEW CANEY TX	BASE STR Supercenter	Y	20310 US 59	NEW CANEY	TX	77357	30	34	186902	1B	6	59	07/19/2017	0		07/19/2017	7036	7036	7036	7036	6005	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6583	LAKE CHARLES RYAN LA	BASE STR Nghbrhd Mkt	Y	2011 RYAN ST	LAKE CHARLES	LA	70601	30	35	41117	1O	64	541	01/20/2016	0		01/20/2016	6048	6048	6048	6048	6005	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6585	TOPEKA  KS	BASE STR Nghbrhd Mkt	Y	335 SW MACVICAR AVENUE	TOPEKA	KS	66606	70	74	41117	1O	65	485	01/28/2015	0		01/28/2015	6035	6035	6035	6035	6008	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6586	CONCORD CONCORD PKWY NC	BASE STR Nghbrhd Mkt	Y	3905 CONCORD PARKWAY S	CONCORD	NC	28027	50	56	41117	1O	59	499	08/20/2014	0		08/20/2014	6070	6070	6070	6070	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
6587	EL PASO HWY 54 & MLK TX	BASE STR Nghbrhd Mkt	Y	10840 MARTIN LUTHER KING JR BO	EL PASO	TX	79934	40	43	41136	1O	64	526	06/24/2015	0		06/24/2015	6012	6012	6012	6012	6008	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6588	SLIDELL PONCHARTRAIN LA	BASE STR Nghbrhd Mkt	Y	3130 PONTCHATRAIN DRIVE	SLIDELL	LA	70458	30	35	41117	1O	64	543	01/07/2015	0		01/07/2015	6011	6011	6011	6011	6005	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6589	SAN ANTONIO MACARTHUR TX	BASE STR Nghbrhd Mkt	Y	3175 NACOGDOCHES ROAD, BLDG. #	SAN ANTONIO	TX	78217	40	44	38105	1O	64	528	01/14/2015	0		01/14/2015	6016	6016	6016	6016	6005	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6590	MOSS BLUFF LA	BASE STR Nghbrhd Mkt	Y	260 SAM HOUSTON JONES PARKWAY	LAKE CHARLES	LA	70611	30	35	41117	1O	64	541	01/07/2015	0		01/07/2015	6048	6048	6048	6048	6005	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6592	SAVANNAH GA	BASE STR Wal-Mart	Y	251 ROBERT B MILLER RD	SAVANNAH	GA	31408	30	36	1250	1Z	55	600	01/08/2014	0		01/08/2014	6010	6010	6010	6010	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
6732	VALDOSTA GA	BASE STR Nghbrhd Mkt	Y	4196 BEMISS ROAD	VALDOSTA	GA	31601	40	46	41117	1O	59	546	11/16/2016	0		11/16/2016	6010	6010	6010	6010	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
6761										0	1W	68	715	04/01/2014	0		04/01/2014	6021	6021	6021	6021	6029	0	6060	SOUTHGATE-STORAGE	3020	SOUTHGATE-FLOW
6763										0	1W	68	715	04/01/2014	0		04/01/2014	6010	6010	6010	6010	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
6767										0	1W	68	715	04/01/2014	0		04/01/2014	7036	7036	7036	7036	6005	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6775										0	1W	68	715	04/01/2014	0		04/01/2014	6023	6023	6023	6023	6041	0	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
6776										0	1W	68	715	04/01/2014	0		04/01/2014	6092	6092	6092	6092	6022	0	7078	ELWOOD STORAGE	3148	ELWOOD FLOW
6778										1	1W	68	715	03/31/2013	0		03/31/2013	6094	6094	6094	6094	6008	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6786	MCALLEN N TX	BASE STR Nghbrhd Mkt	Y	5700 N 23RD STREET	MCALLEN	TX	78504	30	34	41179	1O	64	528	06/10/2015	0		06/10/2015	6016	6016	6016	6016	6005	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6789	KING NC	BASE STR Supercenter	Y	204 INGRAM DR	KING	NC	27021	50	56	156154	1F	26	308	03/15/2017	0		03/15/2017	7045	6070	6070	6070	6014	0	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
6798	NORFOLK VA	BASE STR Nghbrhd Mkt	Y	3350 E PRINCESS ANNE ROAD	NORFOLK	VA	23502	50	56	41117	1O	59	502	12/10/2014	0		12/10/2014	6023	6023	6023	6023	6041	0	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
6807	MEMPHIS WHITTEN TN	BASE STR Supercenter	Y	6727 RALEIGH LAGRANGE ROAD	MEMPHIS	TN	38133	50	55	186902	1F	12	145	06/22/2016	0		06/22/2016	6018	6018	6018	6018	6008	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6813	EL PASO ZARAGOZA TX	BASE STR Nghbrhd Mkt	Y	3590 N. ZARAGOZA ROAD	EL PASO	TX	79938	40	43	41117	1O	64	526	01/14/2015	0		01/14/2015	6012	6012	6012	6012	6008	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6814	WINSTON SALEM MEADOWLARK	BASE STR Nghbrhd Mkt	Y	5175 BROOKBERRY PARK AVENUE	WINSTON-SALEM	NC	27104	50	56	41117	1O	59	498	12/10/2014	0		12/10/2014	6070	6070	6070	6070	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
6828	KERNERSVILLE S NC	BASE STR Nghbrhd Mkt	Y	1035 BEESONS FIELD DRIVE	KERNERSVILLE	NC	27284	50	56	41117	1O	59	498	08/01/2014	0		08/01/2014	6070	6070	6070	6070	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
6849	BILOXI MS	BASE STR Nghbrhd Mkt	Y	2050 PASS ROAD	BILOXI	MS	39531	30	35	41117	1O	64	543	11/05/2014	0		11/05/2014	6011	6011	6011	6011	6005	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6850	MISSION BRYAN TX	BASE STR Nghbrhd Mkt	Y	1006 N BRYAN ROAD	MISSION	TX	78572	30	34	41117	1O	64	528	01/21/2015	0		01/21/2015	6016	6016	6016	6016	6005	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6851	SACHSE MURPHY TX	BASE STR Nghbrhd Mkt	Y	6750 MURPHY ROAD	SACHSE	TX	75048	40	44	41369	1O	64	561	12/10/2014	0		12/10/2014	6068	6068	6068	6068	6008	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6876	JONESBORO SOUTH AR	BASE STR Nghbrhd Mkt	Y	3319 HARRISBURG ROAD	JONESBORO	AR	72404	50	55	41117	1O	72	492	01/21/2015	0		01/21/2015	6018	6018	6018	6018	6008	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6878	HAZEL GREEN AL	BASE STR Supercenter	Y	14595 HWY 231-431 N	HAZEL GREEN	AL	35750	50	55	156159	1A	14	5	03/11/2015	0		03/11/2015	6006	6006	6006	6006	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
6879	FAYETTEVILLE AIRPORT NC	BASE STR Supercenter	Y	2820 GILLESPIE ST.	FAYETTEVILLE	NC	28306	50	56	187045	1F	26	310	03/09/2016	0		03/09/2016	6040	6040	6040	6040	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
6887	GREENWOOD SC	BASE STR Supercenter	Y	300 BYPASS 25 NE	GREENWOOD	SC	29646	50	56	155258	1F	4	39	07/01/2015	0		07/01/2015	6070	6070	6070	6070	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
6898	LUBBOCK QUAKER TX	BASE STR Supercenter	Y	11415 QUAKER AVENUE	LUBBOCK	TX	79423	50	54	186933	1B	44	71	04/06/2016	0		04/06/2016	6012	6012	6012	6012	6008	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6922											1W	68	715	10/10/2016	0		10/10/2016	7034	7034	7034	7034	6041	0	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
6923											1W	68	715	10/10/2016	0		10/10/2016	6026	6026	6026	6026	6029	0	6060	SOUTHGATE-STORAGE	3020	SOUTHGATE-FLOW
6925											1W	68	715	10/10/2016	0		10/10/2016	6035	6035	6035	6035	6008	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6929	TEMPLE TX	BASE STR Supercenter	Y	6801 W ADAMS AVENUE	TEMPLE	TX	76502	40	44	186907	1B	7	76	07/08/2015	0		07/08/2015	6036	6036	6036	6036	6005	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6931	LOUSIVILLE KY	BASE STR Supercenter	Y	4840 OUTER LOOP	LOUISVILLE	KY	40219	60	65	152298	1F	41	242	11/16/2016	0		11/16/2016	6017	6017	6017	6017	6022	0	7078	ELWOOD STORAGE	3148	ELWOOD FLOW
6932	BLANCHARD LA	BASE STR Supercenter	Y	4701 NORTHPORT BOULEVARD	SHREVEPORT	LA	71107	40	45	156159	1A	13	127	01/27/2016	0		01/27/2016	6048	6048	6048	6048	6005	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6936	STAFFORD FURNACE RD VA	BASE STR Nghbrhd Mkt	Y	14 N STAFFORD COMPLEX CENTER	STAFFORD	VA	22556	50	56	40733	1O	59	502	06/28/2017	0		06/28/2017	6023	6023	6023	6023	6041	0	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
6937	PORT CHARLOTTE FL	BASE STR Nghbrhd Mkt	Y	2150 TAMIAMI TRAIL	PORT CHARLOTTE	FL	33948	30	36	44462	1O	72	102	01/14/2015	0		01/14/2015	7038	7038	7038	7038	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
6941	CAPE CORAL FL	BASE STR Nghbrhd Mkt	Y	2020 NE PINE ISLAND ROAD	CAPE CORAL	FL	33909	20	26	41117	1O	72	102	08/31/2016	0		08/31/2016	7038	7038	7038	7038	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
6942	BROKEN ARROW 81ST & GARNE	BASE STR Nghbrhd Mkt	Y	4851 W. HOUSTON ST	BROKEN ARROW	OK	74012	50	54	41117	1O	65	507	11/05/2014	0		11/05/2014	6094	6094	6094	6094	6008	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6943	JONESBORO STADIUM DR. AR	BASE STR Nghbrhd Mkt	Y	2811 CREEK DR	JONESBORO	AR	72401	50	55	41117	1O	72	492	01/14/2015	0		01/14/2015	6018	6018	6018	6018	6008	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6951	FLATWOODS WV	BASE STR Supercenter	Y	369 SCOTTS FORK-BONNIE ROAD	SUTTON	WV	26601	60	66	126161	1F	41	317	05/20/2015	0		05/20/2015	7045	7045	7045	7045	6041	0	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
6952	TIMBERVILLE VA	BASE STR Supercenter	Y	375 S MAIN STREET	TIMBERVILLE	VA	22853	50	56	126161	1F	27	315	07/13/2016	0		07/13/2016	7045	7045	7045	7045	6041	0	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
6953	CENTERTON AR	BASE STR Nghbrhd Mkt	Y	1800 E CENTERTON BLVD	CENTERTON	AR	72712	50	55	41117	1O	65	534	06/18/2014	0		06/18/2014	6094	6094	6094	6094	6008	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6958	CAMERON NC	BASE STR Supercenter	Y	2800 NC HIGHWAY 24-87	CAMERON	NC	28326	50	56	186902	1F	26	310	10/05/2016	0		10/05/2016	6040	6040	6040	6040	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
6960	SILOAM SPRINGS AR	BASE STR Nghbrhd Mkt	Y	935 S. HOLLY ST	SILOAM SPRINGS	AR	72761	50	55	41117	1O	65	534	09/10/2014	0		09/10/2014	6094	6094	6094	6094	6008	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6962	ROCK HILL CHERRY RD SC	BASE STR Nghbrhd Mkt	Y	1225 CHERRY RD	ROCK HILL	SC	29730	50	56	41117	1O	59	499	01/28/2015	0		01/28/2015	6070	6070	6070	6070	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
6963	ANNA TX	BASE STR Supercenter	Y	521 S. CENTRAL EXPRESS WAY	ANNA	TX	75409	40	44	186933	1B	5	56	04/26/2017	0		04/26/2017	6036	6036	6036	6036	6005	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6964	HORN LAKE MS	BASE STR Supercenter	Y	4150 GOODMAN ROAD WEST	HORN LAKE	MS	38637	50	55	178420	1F	12	144	01/27/2016	0		01/27/2016	6018	6018	6018	6018	6008	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6966	MCKINNEY HARDIN TX	BASE STR Nghbrhd Mkt	Y	3400 VIRGINIA PARKWAY	MCKINNEY	TX	75071	40	44	41119	1O	64	561	01/20/2016	0		01/20/2016	6068	6068	6068	6068	6008	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6967	WELLINGTON FL	BASE STR Nghbrhd Mkt	Y	4105 S STATE ROAD 7	LAKE WORTH	FL	33449	20	26	44914	1O	72	488	07/22/2015	0		07/22/2015	7038	7038	7038	7038	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
6968	RIVERVIEW FL	BASE STR Nghbrhd Mkt	Y	10327 BIG BEND ROAD	RIVERVIEW	FL	33578	30	36	41117	1O	72	559	01/28/2015	0		01/28/2015	6020	6020	6020	6020	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
6971	PEA RIDGE AR	BASE STR Nghbrhd Mkt	Y	240 SLACK STREET	PEA RIDGE	AR	72751	50	55	41117	1O	65	538	07/16/2014	0		07/16/2014	6094	6094	6094	6094	6008	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6975	CABOT AR	BASE STR Nghbrhd Mkt	Y	1203 S. PINE ST	CABOT	AR	72023	50	55	42135	1O	65	537	11/05/2014	0		11/05/2014	6018	6018	6018	6018	6008	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
6978	JACKSONVILLE COLLINS FL	BASE STR Supercenter	Y	7075 COLLINS RD	JACKSONVILLE	FL	32244	30	36	190491	1A	3	101	04/20/2016	0		04/20/2016	7035	7035	7035	7035	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
6998	EAST POINT GA	BASE STR Supercenter	Y	844 CLEVELAND AVENUE	EAST POINT	GA	30344	50	56	152653	1A	2	19	10/22/2014	0		10/22/2014	6054	6054	6054	6054	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
7004	DALLAS NC	BASE STR Nghbrhd Mkt	Y	1300 DALLAS CHERRYVILLE RD	DALLAS	NC	28034	50	56	41117	1O	59	499	11/05/2014	0		11/05/2014	6070	6070	6070	6070	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
7009	RICHLANDS NC	BASE STR Supercenter	Y	349 KINSTON HIGHWAY	RICHLANDS	NC	28574	50	56	156159	1F	26	302	04/22/2015	0		04/22/2015	6040	6040	6040	6040	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
7020	LA VERGNE TN	BASE STR Supercenter	Y	5511 MURFREESBORO ROAD	LA VERGNE	TN	37086	50	55	186902	1F	12	153	08/24/2016	0		08/24/2016	6066	6066	6066	6066	6022	0	7078	ELWOOD STORAGE	3148	ELWOOD FLOW
7032	RICHMOND LABURNUM VA	BASE STR Supercenter	Y	5001 NINE MILE RD	HENRICO	VA	23223	50	56	187277	1F	27	287	07/19/2017	0		07/19/2017	6023	6023	6023	6023	6041	0	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
7043	RIVERTON UT	BASE STR Nghbrhd Mkt	Y	1202 WEST 12600 SOUTH	RIVERTON	UT	84065	70	73	41144	1O	61	557	01/21/2015	0		01/21/2015	7026	7026	7026	7026	6029	0	6060	SOUTHGATE-STORAGE	3020	SOUTHGATE-FLOW
7062	GASTONIA NEW HOPE NC	BASE STR Nghbrhd Mkt	Y	2324 S NEW HOPE RD	GASTONIA	NC	28054	50	56	41117	1O	59	499	01/14/2015	0		01/14/2015	6070	6070	6070	6070	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
7072	CAPE GIRARDEAU E MO	BASE STR Nghbrhd Mkt	Y	2021 INDEPENDENCE STREET	CAPE GIRARDEAU	MO	63701	60	65	41117	1O	72	492	01/28/2015	0		01/28/2015	6069	6069	6069	6069	6008	0	7078	ELWOOD STORAGE	3148	ELWOOD FLOW
7087	SALEM IN	BASE STR Supercenter	Y	1309 E HACKBERRY STREET	SALEM	IN	47167	60	65	156154	1F	23	243	11/16/2016	0		11/02/2016	6017	6017	6017	6017	6022	0	7078	ELWOOD STORAGE	3148	ELWOOD FLOW
7098	NEWPORT NC	BASE STR Nghbrhd Mkt	Y	6645 HIGHWAY 70	NEWPORT	NC	28570	50	56	41117	1O	59	500	06/11/2014	0		06/11/2014	6040	6040	6040	6040	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
7099	MORGAN CITY LA	BASE STR Nghbrhd Mkt	Y	1002 LA HWY 70	MORGAN CITY	LA	70380	30	35	41117	1O	64	543	08/19/2015	0		08/19/2015	6048	6048	6048	6048	6005	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
7127	POPLAR BLUFF N - KROENKE	BASE STR Nghbrhd Mkt	Y	3001 OAK GROVE ROAD	POPLAR BLUFF	MO	63901	60	65	41281	1O	72	492	01/07/2015	0		01/07/2015	6018	6018	6018	6018	6008	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
7129	OGALLALA NE	BASE STR Supercenter	Y	201 PONY EXPRESS LANE	OGALLALA	NE	69153	70	74	68597	1N	51	429	01/28/2015	0		01/28/2015	6019	6019	6019	6019	6029	0	6060	SOUTHGATE-STORAGE	3020	SOUTHGATE-FLOW
7137	JACKSONVILLE CAROLINA FOR	BASE STR Nghbrhd Mkt	Y	4250 WESTERN BOULEVARD	JACKSONVILLE	NC	28546	50	56	41117	1O	59	500	01/13/2016	0		01/13/2016	6040	6040	6040	6040	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
7146	KINGS MOUNTAIN NC	BASE STR Nghbrhd Mkt	Y	1011 SHELBY ROAD	KINGS MOUNTAIN	NC	28086	50	56	41115	1O	59	499	12/10/2014	0		12/10/2014	6070	6070	6070	6070	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
7156	HEWITT TX	BASE STR Supercenter	Y	733 SUN VALLEY BOULEVARD	HEWITT	TX	76643	40	44	156161	1B	7	76	01/25/2017	0		01/25/2017	6036	6036	6036	6036	6005	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
7162	SURF CITY NC	BASE STR Nghbrhd Mkt	Y	420 FUN CENTER DRIVE	SURF CITY	NC	28443	50	56	41117	1O	59	500	05/14/2014	0		05/14/2014	6040	6040	6040	6040	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
7168	HERRIMAN UT	BASE STR Nghbrhd Mkt	Y	5056 W 13400 S	HERRIMAN	UT	84096	70	73	41117	1O	61	557	01/28/2015	0		01/28/2015	7026	7026	7026	7026	6029	0	6060	SOUTHGATE-STORAGE	3020	SOUTHGATE-FLOW
7174	RICHMOND HOPKINS VA	BASE STR Nghbrhd Mkt	Y	5700 HOPKINS ROAD	NORTH CHESTERFIELD	VA	23234	50	56	41117	1O	59	502	03/04/2015	0		03/04/2015	6023	6023	6023	6023	6041	0	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
7177	HARRISONBURG PT. REPUBLIC	BASE STR Nghbrhd Mkt	Y	1942 PORT REPUBLIC ROAD	ROCKINGHAM	VA	22801	50	56	41117	1O	59	502	06/15/2016	0		06/15/2016	7045	7045	7045	7045	6041	0	6088	SUFFOLK-STORAGE	3019	SUFFOLK-FLOW
7178	PRINCETON TX	BASE STR Supercenter	Y	701 W PRINCETON DR	PRINCETON	TX	75407	40	44	186902	1B	5	56	05/11/2016	0		05/11/2016	6068	6068	6068	6068	6008	0	7042	HOUSTON STORAGE	3080	HOUSTON FLOW
7180	WAXHAW NC	BASE STR Nghbrhd Mkt	Y	2520 CUTHBERTSON ROAD	WAXHAW	NC	28173	50	56	41117	1O	59	499	01/07/2015	0		01/07/2015	6070	6070	6070	6070	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
7181	LADYS ISLAND SC	BASE STR Supercenter	Y	265 SEA ISLAND PARKWAY	BEAUFORT	SC	29907	30	36	149880	1F	4	34	05/17/2017	0		05/17/2017	6010	6010	6010	6010	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
7188	DARLINGTON SC	BASE STR Supercenter	Y	251 ANDOVER PLACE	DARLINGTON	SC	29532	50	56	122497	1F	4	38	05/11/2016	0		05/11/2016	6040	6070	6070	6070	6014	0	6061	STATESBORO-STORAGE	3060	SAVANNAH-FLOW
